start_date,end_date,centroid_date,lowest_temperature,duration,NERC_ID,spatial_coverage
2007-02-04,2007-02-20,2007-02-19,253.341207691162,17,NERC15,100
2007-02-23,2007-02-25,2007-02-24,256.97043379347,3,NERC15,98.3606557377049
2007-03-06,2007-03-09,2007-03-06,249.511189741934,4,NERC15,100
2007-12-06,2007-12-07,2007-12-06,262.184772264067,2,NERC15,77.0491803278689
2007-12-17,2007-12-18,2007-12-18,260.263334746065,2,NERC15,85.2459016393443
2008-01-02,2008-01-04,2008-01-03,256.486486177414,3,NERC15,100
2008-01-20,2008-01-22,2008-01-21,258.992566095135,3,NERC15,98.3606557377049
2008-01-24,2008-01-26,2008-01-25,261.548695610752,3,NERC15,91.8032786885246
2008-02-11,2008-02-12,2008-02-11,254.240662281876,2,NERC15,100
2008-02-16,2008-02-17,2008-02-16,261.018769933823,2,NERC15,86.8852459016394
2008-02-20,2008-02-21,2008-02-21,261.392186928696,2,NERC15,88.5245901639344
2008-02-28,2008-02-29,2008-02-29,256.984651707097,2,NERC15,98.3606557377049
2008-03-21,2008-03-23,2008-03-21,263.200438440572,3,NERC15,86.8852459016394
2008-12-08,2008-12-09,2008-12-08,258.319389947041,2,NERC15,85.2459016393443
2008-12-22,2008-12-24,2008-12-23,255.096210252101,3,NERC15,100
2009-01-01,2009-01-02,2009-01-01,255.08937408345,2,NERC15,93.4426229508197
2009-01-09,2009-01-10,2009-01-10,261.37304368961,2,NERC15,88.5245901639344
2009-01-12,2009-01-18,2009-01-17,250.318784607052,7,NERC15,100
2009-01-20,2009-02-01,2009-01-25,254.071880434419,13,NERC15,98.3606557377049
2009-02-04,2009-02-07,2009-02-05,252.298757317776,4,NERC15,100
2009-02-13,2009-02-14,2009-02-14,262.845368643932,2,NERC15,86.8852459016394
2009-02-16,2009-02-17,2009-02-16,263.083935618112,2,NERC15,90.1639344262295
2009-02-20,2009-02-21,2009-02-20,259.018917076601,2,NERC15,93.4426229508197
2009-02-23,2009-02-25,2009-02-24,257.322411570425,3,NERC15,98.3606557377049
2009-02-28,2009-03-05,2009-03-04,253.833497629656,6,NERC15,100
2009-12-11,2009-12-12,2009-12-11,262.080097188669,2,NERC15,85.2459016393443
2009-12-17,2009-12-18,2009-12-18,260.095991756097,2,NERC15,81.9672131147541
2009-12-21,2009-12-24,2009-12-23,259.444210839957,4,NERC15,90.1639344262295
2009-12-29,2009-12-30,2009-12-30,258.980242536682,2,NERC15,93.4426229508197
2010-01-02,2010-01-05,2010-01-03,259.132482758192,4,NERC15,98.3606557377049
2010-01-08,2010-01-14,2010-01-10,255.201336055832,7,NERC15,98.3606557377049
2010-01-29,2010-02-02,2010-01-30,255.414501822113,5,NERC15,100
2010-02-04,2010-02-05,2010-02-05,262.824244896223,2,NERC15,68.8524590163934
2010-02-07,2010-02-09,2010-02-07,258.681342445005,3,NERC15,98.3606557377049
2010-02-12,2010-02-15,2010-02-12,257.509100631603,4,NERC15,98.3606557377049
2010-12-09,2010-12-10,2010-12-10,260.478160093222,2,NERC15,95.0819672131148
2010-12-14,2010-12-19,2010-12-15,261.125918907409,6,NERC15,88.5245901639344
2010-12-27,2010-12-30,2010-12-28,260.255888017537,4,NERC15,90.1639344262295
2011-01-10,2011-01-11,2011-01-11,261.737533037951,2,NERC15,88.5245901639344
2011-01-13,2011-01-18,2011-01-17,255.018177123463,6,NERC15,100
2011-01-20,2011-01-25,2011-01-24,248.633071580128,6,NERC15,100
2011-01-28,2011-02-01,2011-01-31,255.275727747579,5,NERC15,98.3606557377049
2011-02-03,2011-02-05,2011-02-04,255.096433238705,3,NERC15,98.3606557377049
2011-02-08,2011-02-13,2011-02-09,254.569046117865,6,NERC15,98.3606557377049
2011-02-15,2011-02-16,2011-02-15,256.843115823765,2,NERC15,98.3606557377049
2011-02-19,2011-02-24,2011-02-22,256.701914896431,6,NERC15,98.3606557377049
2011-03-03,2011-03-04,2011-03-03,257.734885279441,2,NERC15,91.8032786885246
2011-03-26,2011-03-28,2011-03-26,262.191422283579,3,NERC15,90.1639344262295
2012-01-03,2012-01-04,2012-01-04,257.521926321062,2,NERC15,90.1639344262295
2012-01-14,2012-01-16,2012-01-16,256.717052459929,3,NERC15,100
2012-01-18,2012-01-22,2012-01-19,261.360927735269,5,NERC15,85.2459016393443
2012-02-12,2012-02-13,2012-02-12,261.803169784214,2,NERC15,86.8852459016394
2013-01-02,2013-01-05,2013-01-03,256.845232147492,4,NERC15,98.3606557377049
2013-01-18,2013-01-19,2013-01-18,261.002066750071,2,NERC15,81.9672131147541
2013-01-21,2013-01-28,2013-01-23,254.927279681567,8,NERC15,100
2013-02-04,2013-02-05,2013-02-05,262.010616208169,2,NERC15,88.5245901639344
2013-02-09,2013-02-11,2013-02-10,254.81909491797,3,NERC15,93.4426229508197
2013-02-17,2013-02-18,2013-02-18,258.471090798548,2,NERC15,90.1639344262295
2013-02-20,2013-02-22,2013-02-21,258.915364725591,3,NERC15,90.1639344262295
2013-12-12,2013-12-14,2013-12-12,261.391540602099,3,NERC15,90.1639344262295
2013-12-16,2013-12-17,2013-12-17,259.354568169916,2,NERC15,95.0819672131148
2014-01-01,2014-01-05,2014-01-04,248.856827803445,5,NERC15,100
2014-01-07,2014-01-10,2014-01-07,254.283529774177,4,NERC15,100
2014-01-21,2014-01-31,2014-01-22,254.560830638288,11,NERC15,100
2014-02-06,2014-02-13,2014-02-12,252.135180559863,8,NERC15,100
2014-02-15,2014-02-19,2014-02-17,254.2968599369,5,NERC15,100
2014-02-25,2014-03-01,2014-02-28,254.19398127975,5,NERC15,98.3606557377049
2014-03-03,2014-03-07,2014-03-04,254.493247412266,5,NERC15,98.3606557377049
2014-03-13,2014-03-14,2014-03-13,256.850478872837,2,NERC15,100
2014-03-16,2014-03-17,2014-03-17,262.006737582531,2,NERC15,86.8852459016394
2014-03-24,2014-03-25,2014-03-25,262.787570022434,2,NERC15,81.9672131147541
2015-01-06,2015-01-11,2015-01-08,252.230754108383,6,NERC15,98.3606557377049
2015-01-13,2015-01-17,2015-01-17,255.778794473516,5,NERC15,98.3606557377049
2015-01-20,2015-01-21,2015-01-21,262.147617469879,2,NERC15,81.9672131147541
2015-01-25,2015-02-07,2015-02-06,251.654309381287,14,NERC15,100
2015-02-11,2015-02-21,2015-02-16,247.30558628629,11,NERC15,100
2015-02-23,2015-03-01,2015-02-24,248.259482961802,7,NERC15,100
2015-03-05,2015-03-07,2015-03-06,253.233355053886,3,NERC15,100
2015-03-18,2015-03-19,2015-03-19,262.749544298387,2,NERC15,85.2459016393443
2015-03-22,2015-03-24,2015-03-23,260.931553929518,3,NERC15,95.0819672131148
2016-01-04,2016-01-06,2016-01-05,256.767183298592,3,NERC15,98.3606557377049
2016-01-18,2016-01-20,2016-01-19,261.181225324752,3,NERC15,90.1639344262295
2016-01-24,2016-01-25,2016-01-25,261.18673691753,2,NERC15,72.1311475409836
2016-02-11,2016-02-15,2016-02-14,249.040251201191,5,NERC15,100
2016-02-18,2016-02-19,2016-02-19,262.536795877079,2,NERC15,88.5245901639344
2016-12-15,2016-12-17,2016-12-16,257.679436981891,3,NERC15,93.4426229508197
2016-12-19,2016-12-20,2016-12-19,262.301564677555,2,NERC15,86.8852459016394
2017-01-07,2017-01-10,2017-01-09,255.674732452539,4,NERC15,95.0819672131148
2017-02-03,2017-02-04,2017-02-03,261.389584186321,2,NERC15,90.1639344262295
2017-02-09,2017-02-10,2017-02-10,260.567305286736,2,NERC15,81.9672131147541
2017-03-04,2017-03-06,2017-03-05,258.162767505042,3,NERC15,91.8032786885246
2017-03-11,2017-03-13,2017-03-12,258.950618596271,3,NERC15,100
2017-03-15,2017-03-17,2017-03-16,260.997422782172,3,NERC15,91.8032786885246
2017-12-14,2017-12-15,2017-12-15,260.399460477184,2,NERC15,85.2459016393443
2017-12-26,2017-12-31,2017-12-29,255.118780118033,6,NERC15,100
2018-01-01,2018-01-08,2018-01-07,248.160228390922,8,NERC15,100
2018-01-13,2018-01-16,2018-01-14,257.642377262281,4,NERC15,98.3606557377049
2018-01-18,2018-01-19,2018-01-18,261.341936916813,2,NERC15,70.4918032786885
2018-01-25,2018-01-26,2018-01-26,262.56342439472,2,NERC15,81.9672131147541
2018-02-02,2018-02-03,2018-02-03,258.616785274477,2,NERC15,98.3606557377049
2018-02-08,2018-02-09,2018-02-09,261.055568518331,2,NERC15,86.8852459016394
2018-11-22,2018-11-23,2018-11-23,258.177166302075,2,NERC15,95.0819672131148
2018-12-18,2018-12-19,2018-12-18,263.409321010898,2,NERC15,67.2131147540984
2019-01-11,2019-01-15,2019-01-11,258.679861201877,5,NERC15,96.7213114754098
2019-01-19,2019-01-23,2019-01-21,251.910937702906,5,NERC15,100
2019-01-26,2019-02-02,2019-01-31,253.200221927978,8,NERC15,100
2019-02-09,2019-02-10,2019-02-10,262.250448418747,2,NERC15,80.327868852459
2019-02-19,2019-02-20,2019-02-19,260.278375958732,2,NERC15,88.5245901639344
2019-02-26,2019-02-27,2019-02-27,259.940306112244,2,NERC15,95.0819672131148
2019-03-05,2019-03-08,2019-03-07,255.822875491808,4,NERC15,100
2019-12-19,2019-12-21,2019-12-19,257.838072759424,3,NERC15,91.8032786885246
2020-01-17,2020-01-18,2020-01-18,259.574708449801,2,NERC15,93.4426229508197
2020-01-20,2020-01-22,2020-01-21,259.013556059628,3,NERC15,93.4426229508197
2020-02-08,2020-02-09,2020-02-08,261.865136844749,2,NERC15,88.5245901639344
2020-02-14,2020-02-15,2020-02-15,257.910279773044,2,NERC15,90.1639344262295
2020-02-20,2020-02-21,2020-02-21,261.012435872467,2,NERC15,78.6885245901639
2020-12-18,2020-12-20,2020-12-19,259.065026873519,3,NERC15,85.2459016393443
2021-01-23,2021-01-25,2021-01-24,260.008768837784,3,NERC15,93.4426229508197
2021-01-28,2021-01-31,2021-01-30,255.977058331644,4,NERC15,100
2021-02-05,2021-02-13,2021-02-12,256.605558222936,9,NERC15,96.7213114754098
2021-02-17,2021-02-18,2021-02-17,260.2848488356,2,NERC15,88.5245901639344
2021-02-21,2021-02-22,2021-02-21,260.083250095456,2,NERC15,85.2459016393443
2021-03-05,2021-03-08,2021-03-05,260.820676523013,4,NERC15,95.0819672131148
2021-03-15,2021-03-16,2021-03-15,259.405719843448,2,NERC15,83.6065573770492
2022-01-08,2022-01-12,2022-01-11,255.815579742724,5,NERC15,100
2022-01-14,2022-01-16,2022-01-15,253.153694697561,3,NERC15,100
2022-01-18,2022-01-24,2022-01-21,255.164873439053,7,NERC15,98.3606557377049
2022-01-26,2022-02-01,2022-01-30,255.078574140592,7,NERC15,100
2022-02-05,2022-02-07,2022-02-06,256.883001304498,3,NERC15,96.7213114754098
2022-02-13,2022-02-16,2022-02-15,257.608647432438,4,NERC15,95.0819672131148
2022-02-19,2022-02-20,2022-02-20,259.807772226443,2,NERC15,95.0819672131148
2022-02-28,2022-03-01,2022-02-28,256.846473831688,2,NERC15,85.2459016393443
2022-03-28,2022-03-29,2022-03-29,262.695841787855,2,NERC15,85.2459016393443
2022-12-23,2022-12-27,2022-12-24,255.648925786954,5,NERC15,98.3606557377049
2023-02-03,2023-02-05,2023-02-04,248.693448867491,3,NERC15,100
2024-01-17,2024-01-18,2024-01-17,259.789954445331,2,NERC15,91.8032786885246
2024-01-20,2024-01-22,2024-01-21,258.493910086188,3,NERC15,100
2024-12-21,2024-12-24,2024-12-23,255.566349587178,4,NERC15,100
1980-01-06,1980-01-07,1980-01-06,259.78594089631,2,NERC5,70.1492537313433
1980-01-24,1980-01-27,1980-01-25,258.183087456079,4,NERC5,80.5970149253731
1980-01-29,1980-02-06,1980-02-01,254.540225873747,9,NERC5,97.0149253731343
1980-02-09,1980-02-11,1980-02-11,261.151401257778,3,NERC5,70.1492537313433
1980-02-17,1980-02-18,1980-02-18,258.339945304375,2,NERC5,86.5671641791045
1980-02-26,1980-03-04,1980-03-01,252.403821882736,8,NERC5,95.5223880597015
1980-03-12,1980-03-13,1980-03-13,257.937517907469,2,NERC5,79.1044776119403
1980-03-15,1980-03-16,1980-03-16,255.309019901094,2,NERC5,70.1492537313433
1980-12-04,1980-12-05,1980-12-04,260.030124445413,2,NERC5,77.6119402985075
1980-12-11,1980-12-12,1980-12-11,261.393679638813,2,NERC5,71.6417910447761
1980-12-14,1980-12-15,1980-12-15,253.380861079539,2,NERC5,80.5970149253731
1980-12-17,1980-12-22,1980-12-20,250.921285808622,6,NERC5,95.5223880597015
1980-12-25,1980-12-27,1980-12-25,244.908481014867,3,NERC5,100
1980-12-30,1980-12-31,1980-12-31,255.045333733511,2,NERC5,67.1641791044776
1981-01-01,1981-01-06,1981-01-05,245.507405071976,6,NERC5,100
1981-01-08,1981-01-22,1981-01-12,247.395416876304,15,NERC5,100
1981-01-24,1981-01-25,1981-01-25,260.104308081414,2,NERC5,79.1044776119403
1981-01-30,1981-02-01,1981-01-31,255.823629914538,3,NERC5,92.5373134328358
1981-02-04,1981-02-06,1981-02-04,257.688196736518,3,NERC5,94.0298507462687
1981-02-12,1981-02-13,1981-02-13,258.852709131649,2,NERC5,85.0746268656716
1981-03-18,1981-03-19,1981-03-18,260.827863889833,2,NERC5,68.6567164179105
1981-12-19,1981-12-21,1981-12-21,254.692941148852,3,NERC5,92.5373134328358
1981-12-30,1981-12-31,1981-12-30,260.01477976146,2,NERC5,70.1492537313433
1982-01-02,1982-01-03,1982-01-03,256.425863491452,2,NERC5,85.0746268656716
1982-01-08,1982-01-13,1982-01-12,250.259485534012,6,NERC5,100
1982-01-15,1982-01-30,1982-01-18,245.958992925796,16,NERC5,100
1982-02-10,1982-02-12,1982-02-11,256.116364810981,3,NERC5,89.5522388059702
1982-02-14,1982-02-15,1982-02-14,258.317832051639,2,NERC5,74.6268656716418
1982-02-17,1982-02-18,1982-02-18,260.787435457162,2,NERC5,68.6567164179105
1982-02-24,1982-03-01,1982-03-01,254.287226128983,6,NERC5,91.044776119403
1982-03-03,1982-03-04,1982-03-04,255.546930620638,2,NERC5,91.044776119403
1982-04-07,1982-04-09,1982-04-07,260.073640890578,3,NERC5,82.089552238806
1982-12-09,1982-12-10,1982-12-10,257.650692383724,2,NERC5,80.5970149253731
1982-12-13,1982-12-14,1982-12-13,256.200082600525,2,NERC5,94.0298507462687
1983-01-04,1983-01-05,1983-01-04,255.245804079781,2,NERC5,86.5671641791045
1983-01-17,1983-01-22,1983-01-19,249.711304111003,6,NERC5,98.5074626865672
1983-02-05,1983-02-06,1983-02-05,259.472054780098,2,NERC5,88.0597014925373
1983-02-09,1983-02-14,1983-02-10,251.756241805104,6,NERC5,95.5223880597015
1983-12-20,1983-12-28,1983-12-25,250.37947838416,9,NERC5,98.5074626865672
1983-12-30,1983-12-31,1983-12-31,259.831062069592,2,NERC5,71.6417910447761
1984-01-01,1984-01-02,1984-01-02,259.709041219967,2,NERC5,71.6417910447761
1984-01-11,1984-01-18,1984-01-12,253.865112305013,8,NERC5,89.5522388059702
1984-01-20,1984-01-24,1984-01-22,249.280905790026,5,NERC5,97.0149253731343
1984-02-01,1984-02-02,1984-02-01,255.162701820801,2,NERC5,95.5223880597015
1984-02-08,1984-02-10,1984-02-08,256.901125541872,3,NERC5,92.5373134328358
1984-03-01,1984-03-05,1984-03-04,258.756931997527,5,NERC5,80.5970149253731
1984-03-08,1984-03-13,1984-03-12,251.194499386766,6,NERC5,92.5373134328358
1984-12-07,1984-12-08,1984-12-08,258.621130550945,2,NERC5,83.5820895522388
1985-01-05,1985-01-06,1985-01-06,258.258370052724,2,NERC5,71.6417910447761
1985-01-08,1985-01-22,1985-01-16,251.740825062177,15,NERC5,97.0149253731343
1985-01-26,1985-01-31,1985-01-27,256.838795896656,6,NERC5,92.5373134328358
1985-02-03,1985-02-11,1985-02-08,251.767065205449,9,NERC5,100
1985-12-03,1985-12-04,1985-12-04,261.381857521925,2,NERC5,74.6268656716418
1985-12-18,1985-12-22,1985-12-19,253.995654852391,5,NERC5,91.044776119403
1985-12-26,1985-12-27,1985-12-26,257.780997794351,2,NERC5,88.0597014925373
1985-12-29,1985-12-30,1985-12-29,260.863077542345,2,NERC5,71.6417910447761
1986-01-07,1986-01-09,1986-01-08,252.864406238626,3,NERC5,92.5373134328358
1986-01-14,1986-01-16,1986-01-15,250.369921203433,3,NERC5,95.5223880597015
1986-01-24,1986-01-25,1986-01-25,260.037354240262,2,NERC5,74.6268656716418
1986-01-28,1986-02-01,1986-01-29,256.828730636576,5,NERC5,92.5373134328358
1986-02-06,1986-02-10,1986-02-07,256.13914751187,5,NERC5,88.0597014925373
1986-02-12,1986-02-14,1986-02-14,257.488761698081,3,NERC5,92.5373134328358
1986-02-22,1986-02-23,1986-02-23,261.75708198207,2,NERC5,62.6865671641791
1986-02-26,1986-03-01,1986-02-26,255.166063156485,4,NERC5,95.5223880597015
1986-03-07,1986-03-09,1986-03-08,252.509421342974,3,NERC5,92.5373134328358
1986-03-21,1986-03-22,1986-03-21,257.30211266803,2,NERC5,71.6417910447761
1986-12-08,1986-12-09,1986-12-09,261.687908972161,2,NERC5,70.1492537313433
1986-12-13,1986-12-14,1986-12-14,258.477738469685,2,NERC5,83.5820895522388
1987-01-03,1987-01-06,1987-01-05,259.397162675564,4,NERC5,88.0597014925373
1987-01-08,1987-01-09,1987-01-09,259.667991797677,2,NERC5,83.5820895522388
1987-01-17,1987-01-18,1987-01-17,256.246123505168,2,NERC5,89.5522388059702
1987-01-20,1987-01-22,1987-01-20,259.156843335054,3,NERC5,71.6417910447761
1987-01-24,1987-01-30,1987-01-25,250.752314573539,7,NERC5,97.0149253731343
1987-02-05,1987-02-06,1987-02-05,255.044886709474,2,NERC5,92.5373134328358
1987-02-10,1987-02-22,1987-02-14,248.339017295514,13,NERC5,100
1987-02-24,1987-02-26,1987-02-24,260.977006338067,3,NERC5,82.089552238806
1987-03-04,1987-03-05,1987-03-05,260.552752139887,2,NERC5,68.6567164179105
1987-03-10,1987-03-11,1987-03-10,253.87691482953,2,NERC5,94.0298507462687
1987-11-21,1987-11-22,1987-11-22,260.532080625054,2,NERC5,59.7014925373134
1987-12-18,1987-12-19,1987-12-19,261.099603994944,2,NERC5,73.134328358209
1987-12-28,1987-12-31,1987-12-30,251.085601164508,4,NERC5,95.5223880597015
1988-01-05,1988-01-08,1988-01-07,252.445808984441,4,NERC5,95.5223880597015
1988-01-10,1988-01-12,1988-01-11,254.02211439453,3,NERC5,89.5522388059702
1988-01-14,1988-01-16,1988-01-14,246.217872492693,3,NERC5,100
1988-01-27,1988-01-29,1988-01-28,256.597134951869,3,NERC5,91.044776119403
1988-02-05,1988-02-09,1988-02-07,253.693582772266,5,NERC5,92.5373134328358
1988-02-21,1988-02-22,1988-02-22,256.883531002866,2,NERC5,95.5223880597015
1988-03-21,1988-03-22,1988-03-21,257.304800773159,2,NERC5,94.0298507462687
1988-12-10,1988-12-13,1988-12-12,254.24038062149,4,NERC5,92.5373134328358
1988-12-16,1988-12-19,1988-12-16,257.904808486835,4,NERC5,88.0597014925373
1989-01-04,1989-01-06,1989-01-05,252.205144643711,3,NERC5,100
1989-01-21,1989-01-22,1989-01-21,255.509518845424,2,NERC5,95.5223880597015
1989-02-04,1989-02-05,1989-02-04,259.226273136059,2,NERC5,85.0746268656716
1989-02-08,1989-02-11,1989-02-10,255.25761864601,4,NERC5,95.5223880597015
1989-02-17,1989-02-19,1989-02-18,256.734087969852,3,NERC5,91.044776119403
1989-02-24,1989-02-26,1989-02-26,256.614080807202,3,NERC5,91.044776119403
1989-03-07,1989-03-09,1989-03-07,252.533075591528,3,NERC5,92.5373134328358
1989-12-01,1989-12-02,1989-12-02,257.860813040672,2,NERC5,79.1044776119403
1989-12-04,1989-12-05,1989-12-04,256.084602687776,2,NERC5,92.5373134328358
1989-12-07,1989-12-10,1989-12-09,256.991440574553,4,NERC5,92.5373134328358
1989-12-12,1989-12-25,1989-12-23,251.206847964202,14,NERC5,98.5074626865672
1989-12-27,1989-12-30,1989-12-27,251.585570049113,4,NERC5,92.5373134328358
1990-01-13,1990-01-15,1990-01-14,258.405858590833,3,NERC5,85.0746268656716
1990-02-03,1990-02-06,1990-02-05,257.376390255804,4,NERC5,77.6119402985075
1990-02-20,1990-02-21,1990-02-21,257.589858387937,2,NERC5,82.089552238806
1990-02-25,1990-03-01,1990-02-26,251.805171323288,5,NERC5,95.5223880597015
1990-03-07,1990-03-08,1990-03-07,257.622651302996,2,NERC5,89.5522388059702
1991-01-08,1991-01-11,1991-01-08,257.020759897752,4,NERC5,71.6417910447761
1991-01-13,1991-01-14,1991-01-14,257.34088438493,2,NERC5,70.1492537313433
1991-01-21,1991-01-23,1991-01-22,254.412567480515,3,NERC5,95.5223880597015
1991-01-25,1991-01-26,1991-01-26,257.435681854634,2,NERC5,91.044776119403
1991-02-01,1991-02-02,1991-02-02,260.400341624013,2,NERC5,71.6417910447761
1991-02-12,1991-02-13,1991-02-12,258.077423934813,2,NERC5,82.089552238806
1991-02-16,1991-02-17,1991-02-16,257.581175924952,2,NERC5,86.5671641791045
1991-02-23,1991-02-24,1991-02-23,258.169333973187,2,NERC5,80.5970149253731
1991-12-05,1991-12-07,1991-12-05,255.939823569627,3,NERC5,71.6417910447761
1991-12-19,1991-12-20,1991-12-19,258.498660533135,2,NERC5,85.0746268656716
1991-12-25,1991-12-26,1991-12-25,260.154483729035,2,NERC5,85.0746268656716
1992-01-11,1992-01-12,1992-01-12,259.374932128614,2,NERC5,76.1194029850746
1992-01-15,1992-01-23,1992-01-17,253.296647146597,9,NERC5,95.5223880597015
1992-01-25,1992-01-27,1992-01-25,255.056507924554,3,NERC5,89.5522388059702
1992-02-02,1992-02-04,1992-02-03,261.258394716816,3,NERC5,80.5970149253731
1992-02-06,1992-02-07,1992-02-06,258.202217800625,2,NERC5,73.134328358209
1992-02-09,1992-02-13,1992-02-10,253.496722768371,5,NERC5,94.0298507462687
1992-02-29,1992-03-02,1992-03-01,256.218453562642,3,NERC5,89.5522388059702
1992-03-13,1992-03-16,1992-03-16,259.410992812897,4,NERC5,73.134328358209
1992-12-09,1992-12-10,1992-12-09,259.693549596253,2,NERC5,82.089552238806
1992-12-24,1992-12-25,1992-12-25,255.385624283306,2,NERC5,94.0298507462687
1992-12-27,1992-12-28,1992-12-27,257.050117191823,2,NERC5,76.1194029850746
1993-01-01,1993-01-03,1993-01-03,258.451030680705,3,NERC5,82.089552238806
1993-01-14,1993-01-15,1993-01-14,261.299962678501,2,NERC5,68.6567164179105
1993-01-18,1993-01-20,1993-01-19,257.343566480654,3,NERC5,88.0597014925373
1993-01-30,1993-02-10,1993-02-07,249.209788570112,12,NERC5,95.5223880597015
1993-02-18,1993-02-21,1993-02-20,254.641181528836,4,NERC5,95.5223880597015
1993-02-23,1993-03-01,1993-02-25,252.680600491894,7,NERC5,95.5223880597015
1993-03-12,1993-03-16,1993-03-15,249.418593446858,5,NERC5,91.044776119403
1993-03-18,1993-03-20,1993-03-19,253.739508646073,3,NERC5,94.0298507462687
1993-12-26,1993-12-31,1993-12-27,252.957457921869,6,NERC5,91.044776119403
1994-01-05,1994-01-11,1994-01-06,249.863017960247,7,NERC5,95.5223880597015
1994-01-15,1994-01-23,1994-01-16,242.979676579345,9,NERC5,100
1994-01-25,1994-01-28,1994-01-27,246.461286369751,4,NERC5,95.5223880597015
1994-01-30,1994-02-04,1994-02-02,254.236448158556,6,NERC5,92.5373134328358
1994-02-07,1994-02-15,1994-02-10,251.668024106735,9,NERC5,95.5223880597015
1994-02-25,1994-03-02,1994-02-27,251.504952627685,6,NERC5,98.5074626865672
1994-12-12,1994-12-13,1994-12-12,258.073496922849,2,NERC5,82.089552238806
1994-12-29,1994-12-31,1994-12-30,255.227058796584,3,NERC5,89.5522388059702
1995-01-10,1995-01-11,1995-01-11,256.434806477413,2,NERC5,73.134328358209
1995-01-27,1995-01-29,1995-01-28,257.018715841758,3,NERC5,91.044776119403
1995-02-05,1995-02-10,1995-02-06,246.397460710675,6,NERC5,100
1995-02-12,1995-02-15,1995-02-13,254.808623570004,4,NERC5,95.5223880597015
1995-02-25,1995-02-27,1995-02-26,257.785965245146,3,NERC5,80.5970149253731
1995-03-10,1995-03-11,1995-03-10,258.937407261256,2,NERC5,74.6268656716418
1995-12-09,1995-12-14,1995-12-13,257.210206886289,6,NERC5,92.5373134328358
1995-12-29,1995-12-30,1995-12-30,260.501281206419,2,NERC5,74.6268656716418
1996-01-03,1996-01-12,1996-01-06,247.198211278726,10,NERC5,98.5074626865672
1996-01-15,1996-01-16,1996-01-16,251.099122469874,2,NERC5,94.0298507462687
1996-01-25,1996-01-26,1996-01-26,261.509684350279,2,NERC5,70.1492537313433
1996-02-01,1996-02-07,1996-02-05,251.088443608491,7,NERC5,97.0149253731343
1996-02-12,1996-02-14,1996-02-13,253.989901060036,3,NERC5,95.5223880597015
1996-02-18,1996-02-19,1996-02-19,254.602211252994,2,NERC5,91.044776119403
1996-03-04,1996-03-05,1996-03-04,261.067716773583,2,NERC5,68.6567164179105
1996-03-09,1996-03-11,1996-03-10,253.292753623208,3,NERC5,94.0298507462687
1997-01-08,1997-01-09,1997-01-08,259.480429679551,2,NERC5,79.1044776119403
1997-01-17,1997-01-20,1997-01-19,251.487497066196,4,NERC5,97.0149253731343
1997-01-26,1997-01-27,1997-01-27,257.245654639526,2,NERC5,76.1194029850746
1997-01-29,1997-01-30,1997-01-30,256.973693910225,2,NERC5,74.6268656716418
1997-02-13,1997-02-14,1997-02-13,258.108859361526,2,NERC5,71.6417910447761
1997-02-16,1997-02-18,1997-02-16,260.342701713021,3,NERC5,70.1492537313433
1997-03-13,1997-03-14,1997-03-13,259.274325576793,2,NERC5,70.1492537313433
1997-03-16,1997-03-17,1997-03-17,260.589292072388,2,NERC5,71.6417910447761
1997-12-14,1997-12-15,1997-12-15,258.433413276858,2,NERC5,74.6268656716418
1997-12-28,1997-12-29,1997-12-29,260.933372131193,2,NERC5,73.134328358209
1998-01-14,1998-01-15,1998-01-15,258.104906296457,2,NERC5,74.6268656716418
1998-01-22,1998-01-23,1998-01-22,259.617031995081,2,NERC5,71.6417910447761
1998-01-26,1998-01-27,1998-01-27,258.044455060245,2,NERC5,68.6567164179105
1998-02-14,1998-02-16,1998-02-15,255.103666787403,3,NERC5,85.0746268656716
1998-03-11,1998-03-13,1998-03-13,257.433295676819,3,NERC5,92.5373134328358
1998-12-30,1998-12-31,1998-12-31,254.39668835491,2,NERC5,89.5522388059702
1999-01-01,1999-01-03,1999-01-02,252.132511339292,3,NERC5,88.0597014925373
1999-01-05,1999-01-06,1999-01-05,259.169829378966,2,NERC5,77.6119402985075
1999-01-11,1999-01-12,1999-01-12,259.366786614513,2,NERC5,76.1194029850746
1999-01-14,1999-01-16,1999-01-14,252.591569848508,3,NERC5,82.089552238806
1999-01-29,1999-02-01,1999-01-31,254.41648142214,4,NERC5,89.5522388059702
1999-02-14,1999-02-15,1999-02-15,260.401648214629,2,NERC5,62.6865671641791
1999-02-22,1999-02-24,1999-02-23,255.590460581407,3,NERC5,94.0298507462687
1999-03-08,1999-03-10,1999-03-08,257.067610817819,3,NERC5,91.044776119403
1999-12-25,1999-12-26,1999-12-25,259.335256994194,2,NERC5,71.6417910447761
2000-01-14,2000-01-23,2000-01-17,249.579704846655,10,NERC5,100
2000-01-27,2000-01-30,2000-01-28,249.96544468555,4,NERC5,98.5074626865672
2000-02-02,2000-02-09,2000-02-08,253.657186573745,8,NERC5,95.5223880597015
2000-02-12,2000-02-13,2000-02-12,258.82179393176,2,NERC5,82.089552238806
2000-02-17,2000-02-18,2000-02-17,259.909540652,2,NERC5,74.6268656716418
2000-12-08,2000-12-10,2000-12-08,261.136022582727,3,NERC5,73.134328358209
2000-12-23,2000-12-30,2000-12-26,254.059181940151,8,NERC5,94.0298507462687
