date,lat,lon,tmax,tmin,tmean,HI02,HI05,FHS_c9,maxFRP_c9,BA_km2,pdsi,pdsi_category,spi90d,spei90d,air_sfc,apcp,soilm,lhtfl,shtfl,rhum_2m,uwnd,vwnd,BCOC,LAI,NDVI,FWI
2001-07-05,39.75,-107.25,30.739443,10.07179,20.405617,1.0,1.0,0.0,,0.0,-1.4396007,4.0,-0.34799704,-0.6199999,290.895,0.0695,600.543,-148.75400000000002,-22.0855,40.0065,3.0154493,1.8750343,8.9128277e-10,1.5432501,0.256807,55.04181
2001-09-11,45.25,-69.75,20.657331,12.912452,16.784891,0.0,0.0,0.0,,0.0,-3.425603,2.0,-1.45,-1.4883958,294.196,0.3665,318.8,-76.9525,-56.698,67.22800000000001,4.307331,-0.5956309,3.774393e-10,4.186667,0.480117,0.44039884
2001-01-26,44.25,-107.75,-0.44434056,-15.448636,-7.9464884,0.0,0.0,0.0,,0.0,-2.370803,3.0,-1.3887955,0.5251938,263.3525,0.02,556.694,-7.970000000000001,4.6535,87.485,5.3140354,-5.103712,1.13101525e-10,,0.019414,
2001-10-26,40.25,-75.75,13.309479,4.1731224,8.741301,0.0,0.0,0.0,,0.0,-1.5035902,4.0,-1.3208028,-1.69,280.4625,0.0,445.231,-64.228,1.0789999999999995,50.2605,7.0254955,0.84095955,3.8102638e-10,,0.154775,23.160864
2001-01-26,40.75,-112.75,3.5697823,-3.9855313,-0.20787454,0.0,0.0,0.0,,0.0,-1.5388017,4.0,-1.45,-0.6883985,268.9735,0.056,661.463,-14.462,8.052,78.747,-1.9066677,3.101366,1.29392025e-10,,0.022510748,
2001-04-25,40.75,-80.75,13.800158,-0.41817594,6.690991,0.0,0.0,0.0,,0.0,-1.1943946,4.0,0.35600224,0.38120413,283.07233333333335,0.0,523.1893333333334,-93.47833333333334,-84.996,62.381,-0.38957167,-3.0944424,7.42641365e-10,2.2386098,0.56287205,2.9901211
2001-11-24,34.75,-111.25,10.597942,-8.50755,1.045196,0.0,0.0,0.0,,0.0,-1.4788024,4.0,-2.0900002,-1.69,273.1805,0.0035,267.5725,-6.438000000000001,-28.422,29.9255,2.6740532,-0.06954193,9.9818835e-11,0.2915,0.24306767,43.77054
2001-01-28,34.75,-94.25,13.355133,3.9844558,8.669794,0.0,0.0,0.0,,0.0,-1.1859967,4.0,0.7640035,0.9660044,279.17825,0.77925,542.4105,-33.28775,-14.6655,83.97325000000001,-5.242848,3.5032463,1.6206807e-10,,0.024937,2.4731512
2001-07-10,40.25,-93.25,32.48137,20.178864,26.330116,1.0,1.0,0.0,,0.0,2.5791996,7.0,0.7784051,0.72960365,300.051,0.005,660.588,-169.857,-17.237,71.42,0.059322596,-2.7167873,1.15937045e-09,2.4742,0.56024694,10.944173
2001-09-21,27.75,-81.25,31.334585,23.355787,27.345186,0.0,0.0,0.0,,0.0,-1.2131988,4.0,1.9300002,2.0899997,301.55675,0.90075,560.8955,-103.39875,-26.3155,77.30725,-0.7803097,2.4611893,1.12604325e-09,1.9987917,0.511953,0.70043904
2001-02-10,35.25,-99.75,2.4302328,-8.656016,-3.1128917,0.0,0.0,0.0,,0.0,1.4723967,6.0,0.62999964,0.9439954,270.924,0.0,511.5623333333333,-16.677000000000003,-66.128,73.46,-0.60176086,1.1886024,2.7102051e-10,0.27972,0.218924,
2001-02-13,44.25,-113.75,-5.0538077,-14.326809,-9.690309,0.0,0.0,0.0,,0.0,-1.6359906,4.0,-1.5940105,-1.4084067,256.923,0.002,625.754,-9.709,20.993,70.455,3.140934,0.0037345886,1.3206038999999999e-10,,0.012278,
2001-10-05,48.25,-113.25,13.083149,-8.134328,2.4744105,0.0,0.0,0.0,,0.0,-3.507989,2.0,-2.0900002,-1.6035937,273.3225,0.003,472.4965,-32.293,-32.156,55.951,4.5798435,0.87366486,3.41101895e-10,1.0902951,0.48877996,
2001-04-24,35.75,-120.75,26.174076,6.988747,16.581411,0.0,0.0,0.0,,0.0,1.5891973,6.0,0.5179898,0.7639914,293.53266666666667,0.0,606.8243333333334,-95.457,-69.96466666666667,46.284333333333336,-2.2602935,-2.342206,4.4860187499999996e-10,1.7507302,0.552518,18.121412
2001-03-21,30.75,-94.25,22.704102,3.2938275,12.998964,0.0,0.0,5.0,1208.0,0.0,-1.918004,4.0,0.40919805,0.44119793,285.1605,0.0,634.304,-107.508,-58.3995,65.8115,2.1853828,-3.7800617,5.5444583e-10,2.5378098,0.58560383,4.094311
2001-01-31,44.75,-84.75,0.43972132,-2.6920295,-1.1261541,0.0,0.0,0.0,,0.0,-3.8075967,2.0,-0.057997033,0.23999977,270.757,0.051,285.514,-8.003,-0.82,97.906,1.9035034,-1.6597023,2.27570175e-10,,-0.016221998,
2001-02-02,44.25,-89.75,-11.665673,-21.077711,-16.371693,0.0,0.0,0.0,,0.0,-1.0847993,4.0,-0.22319902,0.5276039,256.8495,0.006,358.256,-17.9815,-17.586,82.3125,6.988163,-3.092846,1.14850288e-10,,0.014837056,
2001-01-15,35.75,-76.75,17.073624,8.2737255,12.673675,0.0,0.0,0.0,,0.0,-0.11000061,5.0,-1.69,-1.0532031,285.6505,0.4595,698.424,-29.273,-16.961,92.502,2.5946674,2.8620775,1.53170545e-10,,0.16341402,0.019615304
2001-03-06,42.25,-77.25,0.28922287,-8.673217,-4.191997,0.0,0.0,0.0,,0.0,-2.0179982,3.0,-0.71000004,-0.65480596,268.057,0.4706666666666666,530.8446666666667,-37.11633333333333,-11.652333333333331,89.706,3.4995537,-6.323969,2.6798541499999997e-10,,0.010131999,
2001-02-14,48.75,-96.25,-14.464686,-23.735998,-19.100342,0.0,0.0,0.0,,0.0,1.9927976,6.0,-1.45,-0.8000002,257.0125,0.011,420.905,-12.286,-12.4235,84.6815,3.272663,-1.2560291,1.6403917e-10,,-0.012837,
2001-12-08,33.25,-105.75,5.665235,-3.587463,1.0388861,0.0,0.0,0.0,,0.0,-1.360788,4.0,-0.2544068,-0.3492041,270.848,0.0,316.007,-4.373,-27.948,53.687,-0.24682808,-3.9008884,1.45793805e-10,0.6260584,0.40436703,14.234877
2001-08-28,37.25,-96.75,36.346073,17.126698,26.736385,0.0,0.0,0.0,,0.0,-1.553203,4.0,-1.6516042,-1.28,304.258,0.0,424.767,-48.685,-98.81,44.292,-0.81825554,0.49857903,1.8751249e-09,1.0761975,0.415972,43.3826
2001-02-28,37.75,-98.25,-3.8461037,-8.8381195,-6.3421116,0.0,0.0,0.0,,0.0,1.8523986,6.0,1.0099998,1.4499998,271.1166666666667,0.032,517.335,-18.00433333333333,-70.73533333333334,65.57066666666667,-1.3944054,-4.833824,4.2775664e-10,,0.028611,
2001-07-21,48.25,-93.25,27.816969,16.776789,22.296879,1.0,0.0,0.0,,0.0,2.9968112,7.0,-0.10840369,-0.17000008,299.681,0.329,352.466,-156.566,-19.784,77.539,1.6253939,2.5509565,7.3962785e-10,,0.086313,2.6767905
2001-03-01,46.75,-86.75,-0.080895655,-11.15167,-5.616283,0.0,0.0,0.0,,0.0,,,,,266.0516666666667,0.0653333333333333,,-10.430666666666667,-7.063666666666667,83.08766666666666,0.5891342,1.128697,1.06691545e-10,,-0.069199994,
2001-05-07,33.75,-94.75,26.564602,15.846337,21.20547,0.0,0.0,0.0,,0.0,2.936804,7.0,1.0099998,1.1912086,297.64425,2.97775,709.031,-162.4635,-28.83325,80.2255,-2.3546352,0.83629405,7.610641e-10,,0.16623,0.1523868
2001-11-22,37.25,-98.25,14.729264,3.0775802,8.903422,0.0,0.0,0.0,,0.0,-2.121201,3.0,-0.46000004,-0.24000025,281.178,0.001,435.4705,-13.571000000000002,-25.974,73.44550000000001,1.0018685,7.606268,3.5736825000000004e-10,0.6269548,0.369461,25.330723
2001-06-16,40.25,-86.25,28.225334,15.225535,21.725435,0.0,0.0,0.0,,0.0,-5.754799,0.0,-0.52000725,-0.8600044,296.5145,0.3045,695.24,-166.48649999999998,-46.9865,74.436,2.7797794,-0.21861649,6.30834615e-10,1.8345401,0.59859896,1.8625506
2001-11-03,34.75,-101.75,22.642492,8.8117285,15.72711,0.0,0.0,0.0,,0.0,-2.4392016,3.0,-0.661205,-0.4067982,292.5085,0.0215,300.21400000000006,-2.692,-57.004000000000005,60.889,-3.156372,-0.8320427,4.9884885e-10,0.3013303,0.24564798,32.273537
2001-04-28,41.75,-112.25,25.204718,16.446924,20.82582,0.0,0.0,0.0,,0.0,-2.3676026,3.0,-0.1699971,-0.02680048,291.96000000000004,0.0025,633.0095,-93.1535,-51.3045,38.1105,-0.39313507,3.2379258,5.0099169e-10,0.64396673,0.25767797,48.182117
2001-04-30,46.25,-86.25,16.069986,7.404565,11.737276,0.0,0.0,0.0,,0.0,-4.8896008,1.0,0.3199997,0.17000008,286.997,0.009,579.791,-143.74,-24.978,63.385,1.1940651,8.914248,1.1601902e-09,1.3780401,0.45548898,8.776986
2001-02-07,43.75,-122.25,2.001309,-11.234905,-4.6167984,0.0,0.0,0.0,,0.0,-2.475605,3.0,-2.0900002,-2.0900002,267.38733333333334,0.0956666666666666,837.9446666666666,-30.51333333333333,-4.196666666666666,83.28666666666668,-0.30413628,-3.5628948,2.5216318e-10,,0.30214798,
2001-04-05,33.75,-86.25,19.56916,14.976845,17.273003,0.0,0.0,0.0,,0.0,-1.9327922,4.0,1.2799997,1.2799997,292.6513333333333,0.5576666666666666,711.0880000000001,-84.66433333333333,-27.41133333333333,86.15033333333334,-2.6394098,2.8624268,8.116920499999998e-10,,0.022866,0.0073529105
2001-08-02,41.75,-78.25,28.221485,15.353151,21.78732,0.0,0.0,0.0,,0.0,-2.8155875,3.0,-1.28,-0.8399958,295.164,0.001,418.832,-153.338,-29.4245,73.2325,3.3169026,3.959203,2.771717e-09,,0.16679,28.55967
2001-08-11,40.25,-97.75,28.717558,13.305835,21.011696,0.0,0.0,0.0,,0.0,2.3888009,7.0,0.5616014,0.438801,297.34,0.001,434.306,-134.53,-60.606,62.01,-0.3169645,1.8173109,2.7510154e-09,2.46874,0.735979,30.896347
2001-10-23,47.75,-95.75,9.288935,0.877064,5.082999,0.0,0.0,0.0,,0.0,2.0611959,7.0,0.7027992,0.57599974,282.773,0.071,360.66333333333336,-18.003666666666664,-22.37233333333333,68.15466666666667,2.4694095,2.2617626,4.0320627e-10,,0.15378098,
2001-04-01,43.25,-110.25,7.643926,-5.0184603,1.3127329,0.0,0.0,0.0,,0.0,-3.3355808,2.0,-0.76400405,-0.7079942,274.014,0.607,625.23,-51.529,-31.712,77.525,11.58976,0.19125366,1.9113990999999999e-10,,-0.0022109994,
2001-11-07,38.75,-76.25,21.486889,6.579943,14.033416,0.0,0.0,0.0,,0.0,-0.8900038,5.0,-1.5940002,-1.69,282.9515,0.001,519.437,-51.3555,-6.3595,68.03800000000001,6.7054996,-4.406924,4.24212475e-10,0.364,0.27554384,32.88166
2001-10-22,35.75,-85.25,24.723541,9.582672,17.153107,0.0,0.0,0.0,,4.747885581304061,-1.4935973,4.0,0.51199996,0.53999996,290.856,0.001,370.2165,-52.2005,-36.2755,68.0215,0.44722712,2.852126,1.54403825e-09,,0.263297,10.395181
2001-02-02,31.25,-92.75,9.521637,2.3521724,5.936905,0.0,0.0,0.0,,0.0,-2.5916042,3.0,0.36079577,0.6427984,281.787,0.004,632.006,-64.36,-44.262,64.68,1.3065224,-7.405346,2.2590567e-10,,-0.009852999,1.6049156
2001-05-06,40.25,-94.75,22.543985,12.6013,17.572643,0.0,0.0,0.0,,0.0,2.2848005,7.0,0.9175981,0.96599996,291.95450000000005,0.5575,663.3895,-126.561,-16.11,80.822,-2.1003475,8.324582,4.8073085e-10,,0.123704985,0.5795251
2001-03-01,29.25,-100.75,14.741272,5.7955527,10.268413,0.0,0.0,0.0,,0.0,1.9888031,6.0,0.34799972,1.0099998,290.95266666666663,0.1766666666666666,381.1933333333333,-22.98,-42.36066666666667,63.251666666666665,0.25319672,-2.4845843,6.396226800000001e-10,,0.0033940002,2.0077183
2001-10-03,42.75,-122.25,25.094604,2.1157198,13.605162,0.0,0.0,0.0,,0.0,-2.9172022,3.0,-0.5591979,-0.46000004,287.987,0.001,295.803,-45.8385,-32.499,30.9815,0.74943924,-0.6967745,3.44192535e-10,1.5818667,0.63267815,30.292942
2001-10-26,40.25,-84.75,5.479942,0.4536506,2.9667962,0.0,0.0,0.0,,0.0,-1.1475953,4.0,2.0899997,2.0899997,276.3455,0.024,655.8620000000001,-55.603,8.7505,67.2765,8.679792,-0.04185295,1.9220277e-10,,0.014361,3.096639
2001-10-22,43.25,-85.75,18.011936,1.6776079,9.844772,0.0,0.0,0.0,,0.0,1.3528044,6.0,0.7999997,0.8840018,281.773,0.2213333333333333,439.8643333333334,-37.02333333333333,-10.323666666666666,67.626,-0.8769916,0.74079776,3.2188327500000004e-10,,0.340163,4.2201166
2001-12-26,36.75,-104.25,7.9451804,-13.608629,-2.8317244,0.0,0.0,0.0,,0.0,-2.309997,3.0,-1.1539975,-1.01,267.321,0.0,428.18,-11.2665,8.128,42.3175,3.2165565,-3.4460907,1.1273678e-10,0.2595894,0.212906,
2001-01-04,42.25,-73.75,-0.7404942,-9.035755,-4.8881245,0.0,0.0,0.0,,0.0,1.9851964,6.0,-0.26039043,-0.25199294,261.553,0.018,757.7429999999999,-8.329,7.414,87.995,0.9430027,1.7845192,2.6064538500000004e-10,,-0.01732489,
2001-02-11,34.75,-93.25,1.844866,-1.6175053,0.11368036,0.0,0.0,0.0,,0.0,-1.7424036,4.0,0.0083982535,0.29119772,272.8005,0.1684999999999999,496.623,-18.7375,-17.7755,70.6995,-4.4030857,0.22456932,3.1303511999999996e-10,,0.0028096668,
2001-01-25,32.75,-95.75,13.99827,0.16105913,7.0796647,0.0,0.0,0.0,,0.0,1.830801,6.0,2.0899997,2.0899997,281.512,0.001,557.5279999999999,-39.67133333333333,-38.08633333333333,75.791,-1.0491047,-1.4326401,1.1718166e-09,0.37300003,0.17896423,
2001-07-10,31.75,-111.75,34.633602,22.05904,28.346321,0.0,0.0,0.0,,0.0,3.1635997,8.0,0.9259999,1.1011978,305.493,0.133,297.6,-39.853,-99.756,37.24,2.6003382,0.22657216,7.266002e-10,0.26708612,0.185846,37.2777
2001-10-20,36.75,-113.25,25.275955,6.794583,16.035269,0.0,0.0,0.0,,0.0,-1.1435992,4.0,-1.2200063,-1.28,290.575,0.0,429.388,-12.917,-33.003,19.928,0.5440769,1.6921124,3.9463169e-10,0.20221193,0.17366698,60.7669
2001-10-20,31.25,-104.75,30.160212,12.916981,21.538597,0.0,0.0,0.0,,0.0,-3.1436026,2.0,-1.69,-1.69,293.5555,0.0,304.919,-6.737500000000001,-52.1435,21.592,3.1143894,1.9362531,9.8638833e-10,,0.137068,51.47828
2001-08-18,36.75,-83.25,26.861881,16.239985,21.550934,0.0,0.0,0.0,,0.0,-2.2627847,3.0,1.4056036,1.69,294.7473333333333,0.0103333333333333,387.934,-100.98266666666666,-33.29666666666667,72.92733333333332,1.1887615,-0.20520234,1.86951485e-09,,0.147629,14.379952
2001-01-28,41.75,-122.75,6.4594555,-8.372966,-0.95675516,0.0,0.0,0.0,,0.0,-1.8592067,4.0,-2.0900002,-1.753993,273.151,0.001,327.423,-15.11,-6.539,56.815,-3.041676,0.5637932,1.3709570500000002e-10,,0.257532,
2001-05-21,48.25,-104.75,17.666561,0.173196,8.919879,0.0,0.0,0.0,,0.0,0.5548018,5.0,-1.225996,-0.9000001,286.986,0.0985,313.41,-46.5035,-115.878,39.648,6.0519943,-7.464922,4.2035878e-10,0.46900004,0.117755994,33.299633
2001-09-10,37.25,-105.25,22.619362,-2.8958,9.861781,0.0,0.0,0.0,,0.0,0.5551565,5.0,-0.10279534,-0.13919875,289.46950000000004,0.001,379.22675,-49.5615,-54.449,24.91675,4.8881006,1.1694617,5.167150999999998e-10,1.7350146,0.53124696,56.9422
2001-12-27,31.75,-82.75,11.90105,-5.440603,3.2302234,0.0,0.0,0.0,,0.0,-2.7616024,3.0,-2.0900002,-2.0900002,274.8005,0.001,261.34275,-23.397,-41.19325,53.917,3.5882397,0.8286133,3.3306946e-10,1.0445468,0.49193096,31.597944
2001-03-06,35.25,-113.25,13.811476,3.5607638,8.68612,0.0,0.0,0.0,,0.0,-1.3659929,4.0,-0.24000025,0.055201557,284.46175,0.28925,489.31125,-36.6225,-50.7115,60.89075,-3.1918526,6.6506405,2.9334768000000003e-10,,0.056568004,
2001-05-08,48.25,-95.75,14.581257,3.10714,8.844198,0.0,0.0,0.0,,0.0,2.397598,7.0,0.4699998,0.49799982,284.549,0.062,381.319,-73.541,-81.692,64.54,7.054508,-1.2248821,2.73230715e-10,0.6938969,0.32366624,0.9281436
2001-10-27,38.25,-95.75,16.252628,-3.4045062,6.424061,0.0,0.0,0.0,,0.0,0.049587227,5.0,0.099999905,0.17000008,278.69800000000004,0.0,489.96600000000007,-29.48033333333333,-38.27133333333333,51.91433333333333,-0.71668196,-0.5172272,1.67807375e-10,0.70582944,0.40143576,9.785235
2001-03-08,40.75,-101.25,12.922142,-4.1821427,4.37,0.0,0.0,0.0,,0.0,1.8948027,6.0,-0.19799712,0.76400375,280.361,0.001,410.85,-26.96,-40.285,63.211,-0.21098697,0.47588348,2.1946892e-10,0.28737003,0.20790699,
2001-12-30,44.25,-97.25,-11.490849,-17.167723,-14.329286,0.0,0.0,0.0,,0.0,1.8259945,6.0,0.33119848,-0.0060002804,259.818,0.009,432.8,-9.748,6.0225,88.988,4.8660583,-4.6681137,4.3333514e-11,,0.010681,
2001-09-07,33.75,-110.25,31.047583,17.51516,24.281372,0.0,0.0,0.0,,0.0,2.5979958,7.0,0.46919787,0.48119867,298.179,0.0,428.576,-27.076,-92.653,40.885,3.9611993,0.6676121,6.8627025e-10,1.5475317,0.48874098,60.70192
2001-10-19,41.75,-92.25,16.327612,-1.2625923,7.53251,0.0,0.0,0.0,,0.0,0.37002334,5.0,-0.17559953,0.099999905,282.0913333333333,0.004,464.7346666666666,-26.329,-15.055,66.09566666666666,2.294777,-0.06655693,2.8597971000000003e-10,,0.09662499,12.849559
2001-12-05,44.25,-105.25,2.939358,-5.107109,-1.0838755,0.0,0.0,0.0,,0.0,-2.0679965,3.0,-0.9000001,-0.6199999,267.631,0.0055,376.4385,-15.476,25.4225,76.3675,3.758522,1.2792435,2.2381118499999998e-10,0.23241878,0.209421,
2001-02-08,37.25,-91.25,18.407867,11.558737,14.983302,0.0,0.0,0.0,,0.0,-3.6876068,2.0,-1.2560025,-0.6199999,286.21433333333334,0.079,419.4333333333333,-27.066000000000003,-12.622,85.07100000000001,-1.017767,8.68512,2.05428205e-10,,0.02694711,0.61611974
2001-12-21,38.75,-114.75,0.66668546,-13.947744,-6.6405296,0.0,0.0,0.0,,0.0,-1.0971885,4.0,-0.41719425,-0.9924019,268.59675,0.08175,500.84075,-23.15275,31.757,75.213,4.0413666,5.490467,2.5948694e-10,,0.013091,
2001-07-12,40.75,-80.75,24.203506,12.573849,18.388678,0.0,0.0,0.0,,0.0,-1.4619955,4.0,-0.88399106,-0.76999366,292.7103333333333,0.0,365.294,-119.09499999999998,-61.96733333333333,68.15466666666667,2.704258,-2.6152883,8.7282725e-10,,0.32677203,16.723545
2001-11-14,40.25,-91.25,22.036453,12.220223,17.128338,0.0,0.0,0.0,,0.0,1.3823968,6.0,0.56359655,0.6907986,286.912,0.0,503.594,-24.685,-1.881,72.444,0.677824,5.4915104,6.28249235e-10,,0.24027996,11.782845
2001-03-14,35.25,-99.25,20.33362,9.404843,14.869232,0.0,0.0,0.0,,0.0,2.084001,7.0,0.9727925,1.4499998,286.713,0.0025,511.056,-74.627,-22.498,65.216,-0.4901619,6.592326,3.0128072e-10,0.5709539,0.320992,15.420375
2001-06-24,34.75,-110.75,31.294107,13.295244,22.294676,0.0,0.0,0.0,,0.0,0.9788072,5.0,0.9660044,-0.041198995,302.03125,0.04975,323.26125,-30.46875,-135.0115,38.058,4.563895,1.894412,5.9748183e-10,,0.117860995,74.14461
2001-07-03,36.25,-110.25,33.539745,15.378177,24.458961,1.0,1.0,0.0,,0.0,-0.059192088,5.0,0.31320488,0.116801076,305.485,0.0985,405.7565,-16.319,-122.5565,21.83,-0.6566849,0.36401367,6.8495103e-10,0.37407503,0.215795,51.93479
2001-01-25,39.75,-77.75,0.6021843,-6.22335,-2.8105829,0.0,0.0,0.0,,0.0,-1.7416185,4.0,-1.0291979,-0.80720586,270.968,0.001,506.178,-44.164,3.156,77.955,3.7516766,-4.8134995,2.5117811e-10,,0.032636,
2001-11-04,41.75,-114.75,17.093037,-5.0138025,6.039617,0.0,0.0,0.0,,0.0,-3.1111996,2.0,-1.4091972,-1.28,279.01725,0.0,440.7865,-7.709,-5.27075,35.52375,-0.36506844,2.7721558,2.749358e-10,0.19483371,0.16121899,23.120892
2001-10-24,45.25,-69.25,18.290518,10.339805,14.315161,0.0,0.0,0.0,,0.0,-4.3200088,1.0,-1.69,-1.69,286.3876666666667,0.7680000000000001,167.07033333333334,-23.86566666666667,-15.013666666666667,87.25366666666667,0.4498253,4.063553,9.9749985e-10,,-0.047829997,0.0018854077
2001-03-22,47.25,-85.75,4.972969,-3.709654,0.6316575,0.0,0.0,0.0,,0.0,,,,,264.807,0.026,,1.117,5.965,94.293,,,1.2817356e-10,,,
2001-09-25,42.25,-121.25,14.576681,3.941457,9.259069,0.0,0.0,0.0,,0.0,-3.6564066,2.0,0.099999905,-0.16439764,289.779,1.494,67.486,-46.454,-43.921,56.496,0.35681915,5.843683,6.90842935e-10,,0.0056850007,0.5689943
2001-10-16,44.75,-93.25,9.333098,-1.139105,4.096997,0.0,0.0,0.0,,0.0,1.1499867,6.0,-0.6199999,-0.53999996,279.672,0.0525,506.318,-37.498000000000005,-29.9535,68.6425,4.1860714,-3.042698,1.14797008e-10,0.7382,0.306106,3.2791111
2001-11-05,45.25,-96.25,23.637503,6.360263,14.998882,0.0,0.0,0.0,,0.0,2.8519986,7.0,-0.6199999,-0.38999987,283.195,0.0,414.59925,-12.706,3.21925,54.95425,-1.1660366,6.4648705,3.3413547e-10,0.25434715,0.23853001,17.142456
2001-12-26,46.25,-115.25,-3.068041,-8.955422,-6.0117316,0.0,0.0,0.0,,0.0,-1.336389,4.0,0.54359335,0.57239544,265.352,0.01,706.611,-14.712,17.7065,70.993,-1.4982872,2.0246124,6.6368093e-11,,0.065643,
2001-02-02,39.25,-88.25,-6.4493237,-16.189568,-11.319446,0.0,0.0,0.0,,0.0,1.7528052,6.0,-0.9660047,-0.38999987,268.9666666666667,0.0026666666666666,776.8306666666667,-12.615333333333334,-110.92033333333332,58.23233333333334,5.3592567,-3.9971428,2.3383321e-10,,0.136958,
2001-07-07,36.75,-104.25,33.46266,12.26152,22.862091,1.0,1.0,0.0,,0.0,1.5588022,6.0,-0.71359396,-0.33119893,300.25800000000004,0.001,444.279,-88.964,-76.626,41.913,4.088562,5.443822,5.05299165e-10,0.9650775,0.38248003,52.432606
2001-10-09,40.25,-122.25,26.930815,13.760294,20.345554,0.0,0.0,0.0,,0.0,-1.6167948,4.0,-0.07479533,-0.18679833,291.99766666666665,0.0,243.07433333333333,-5.352,-66.43333333333334,27.276,1.598423,-7.847517,2.3662863000000004e-10,0.77346003,0.35894197,51.90285
2001-12-22,37.25,-121.25,10.970494,6.8561387,8.913317,0.0,0.0,0.0,,0.0,0.32761645,5.0,0.45720118,0.34520155,280.8225,0.242,501.1615,-11.576,-2.505,84.947,-1.3839817,3.8915062,1.13801468e-10,,0.017469,0.012855986
2001-01-30,35.25,-99.25,11.059411,0.9121775,5.985794,0.0,0.0,0.0,,0.0,1.3040026,6.0,0.4699998,1.0099998,274.655,0.1115,483.771,-36.603,2.056,73.621,5.8981457,-2.4310539,2.2076012e-10,0.36567,0.268373,
2001-03-23,48.75,-109.25,-3.542356,-8.699495,-6.120926,0.0,0.0,0.0,,0.0,-1.2755998,4.0,-1.28,-0.099999905,273.559,0.0,347.667,-8.31,-67.355,54.844,-3.7667904,-2.8086185,2.0055113e-10,,0.040173,
2001-12-02,34.25,-97.25,21.98763,5.0348945,13.511263,0.0,0.0,0.0,,0.0,1.7028004,6.0,-0.046798453,0.05799696,283.5135,0.0,546.1890000000001,-27.700000000000003,-13.4095,72.03450000000001,-0.7784805,2.9693184,2.7183604e-10,0.569,0.132977,
2001-09-26,33.75,-80.75,22.073942,9.964967,16.019455,0.0,0.0,0.0,,0.0,-2.3935905,3.0,-1.3412042,-0.71000004,293.6273333333333,0.0,331.97133333333335,-77.57533333333333,-61.102,64.35933333333334,-1.1051852,-1.6259483,8.4068338e-10,,0.17244473,3.8514898
2001-09-18,44.75,-119.25,25.663393,9.611016,17.637205,0.0,0.0,0.0,,0.0,-2.4736137,3.0,0.2592011,-0.05319657,291.7526666666667,0.0,289.5673333333333,-27.508333333333336,-71.37,39.92233333333333,4.0697904,0.20913076,7.4666145e-10,0.73913145,0.355351,41.07637
2001-02-10,34.25,-90.25,4.588048,-3.5823002,0.5028739,0.0,0.0,0.0,,0.0,-3.1319969,2.0,0.23999977,0.59400344,278.3535,0.3219999999999999,674.7605,-58.0285,-73.70150000000001,76.97800000000001,1.1326141,-7.065304,1.60281555e-10,0.61744994,0.22502598,0.057246268
2001-08-07,48.25,-101.75,33.766922,18.015676,25.8913,1.0,1.0,0.0,,0.0,0.13840033,5.0,0.022803579,0.17000008,304.08875,0.12825,356.02875,-92.15475,-52.1865,52.89,0.9942646,4.2144456,1.3220385e-09,1.1054599,0.47883803,33.86641
2001-12-18,46.75,-107.75,3.0327919,-11.904356,-4.435782,0.0,0.0,0.0,,0.0,-2.350401,3.0,-1.45,-1.45,270.966,0.001,371.63,-12.141,22.654,62.062,3.5034924,-0.15423393,7.896767e-11,0.29072222,0.186429,
2001-12-30,46.75,-99.25,-12.363395,-20.89424,-16.628817,0.0,0.0,0.0,,0.0,-1.4992009,4.0,-0.46000004,-0.6199999,257.435,0.007,376.356,-8.006,9.413,88.121,4.832855,-4.2911606,4.5743815e-11,,0.024383,
2001-03-22,42.75,-72.75,4.3273206,0.5712807,2.4493008,0.0,0.0,0.0,,0.0,1.219196,6.0,0.23999977,0.28319505,275.025,5.715,651.8715,10.777,8.289,90.5895,-9.612049,-3.9213123,4.17660905e-11,,0.000362,
2001-06-10,33.25,-90.25,31.69535,19.204481,25.449917,0.0,0.0,0.0,,0.0,0.6756474,5.0,-0.8000002,-0.64200014,300.605,0.033,668.625,-134.421,-37.8805,75.682,-1.3549118,0.4539163,1.70648495e-09,1.3225,0.47052798,4.780324
2001-07-21,47.25,-86.75,21.11946,12.987173,17.053316,0.0,0.0,0.0,,0.0,,,,,280.196,0.001,,0.505,0.341,95.047,-0.3023405,2.1036909,6.63263835e-10,,,
2001-08-11,39.75,-112.75,35.687927,13.831036,24.759481,0.0,0.0,0.0,,0.0,-1.6756015,4.0,-0.8000002,-1.3412044,303.04,0.001,577.075,-12.6935,-85.536,24.396500000000003,-0.5982145,-1.258861,1.50690525e-09,0.21446666,0.13601501,43.1351
2001-01-12,41.75,-95.75,0.5870224,-3.2132823,-1.3131299,0.0,0.0,0.0,,0.0,-2.3639987,3.0,0.7999997,1.2200062,267.81233333333336,0.001,494.2946666666666,5.182333333333333,13.536666666666669,94.329,1.111002,1.0995598,2.58831455e-10,,0.027514998,
2001-10-06,40.75,-121.75,21.57822,2.6504276,12.114324,0.0,0.0,0.0,,0.0,-2.7032056,3.0,0.21318927,-0.12481259,290.154,0.001,251.556,-13.991,-74.201,49.101,0.90688896,-2.8927765,1.24979205e-09,2.0411167,0.58558697,40.281387
