row_id,centroid_date,split
13234,1983-08-25,train
13235,1983-08-25,train
13236,1983-08-25,train
13237,1983-08-25,train
13238,1983-08-25,train
13239,1983-08-25,train
13240,1983-08-25,train
13241,1983-08-25,train
13242,1983-08-25,train
13243,1983-08-25,train
13244,1983-08-25,train
13245,1983-08-25,train
13246,1983-08-25,train
13247,1983-08-25,train
13248,1983-08-25,train
13249,1983-08-25,train
13250,1983-08-25,train
13251,1983-08-25,train
13252,1983-08-25,train
13253,1983-08-25,train
13254,1983-08-25,train
13255,1983-08-25,train
13256,1983-08-25,train
13257,1983-08-25,train
13258,1983-08-25,train
13259,1983-08-25,train
13260,1983-08-25,train
13261,1983-08-25,train
13262,1983-08-25,train
13263,1983-08-25,train
13264,1983-08-25,train
13265,1983-08-26,train
13266,1983-08-26,train
13267,1983-08-26,train
13268,1983-08-26,train
13269,1983-08-26,train
13270,1983-08-26,train
13271,1983-08-26,train
13272,1983-08-26,train
13273,1983-08-26,train
13274,1983-08-26,train
13275,1983-08-26,train
13276,1983-08-26,train
13277,1983-08-26,train
13278,1983-08-26,train
13279,1983-08-26,train
13280,1983-08-26,train
13281,1983-08-26,train
13282,1983-08-26,train
13283,1983-08-26,train
13284,1983-08-26,train
13285,1983-08-26,train
13286,1983-08-26,train
13287,1983-08-26,train
13288,1983-08-26,train
13289,1983-08-26,train
13290,1983-08-26,train
13291,1983-08-26,train
13292,1983-08-26,train
13293,1983-08-26,train
13294,1983-08-26,train
13295,1983-08-27,train
13296,1983-08-27,train
13297,1983-08-27,train
13298,1983-08-27,train
13299,1983-08-27,train
13300,1983-08-27,train
13301,1983-08-27,train
13302,1983-08-27,train
13303,1983-08-27,train
13304,1983-08-27,train
13305,1983-08-27,train
13306,1983-08-27,train
13307,1983-08-27,train
13308,1983-08-27,train
13309,1983-08-27,train
13310,1983-08-27,train
13311,1983-08-27,train
13312,1983-08-27,train
13313,1983-08-27,train
13314,1983-08-27,train
13315,1983-08-27,train
13316,1983-08-27,train
13317,1983-08-27,train
13318,1983-08-27,train
13319,1983-08-27,train
13320,1983-08-27,train
13321,1983-08-27,train
13322,1983-08-27,train
13323,1983-08-27,train
13324,1983-08-27,train
13325,1983-08-27,train
13326,1983-08-27,train
13327,1983-08-27,train
13328,1983-08-27,train
13329,1983-08-27,train
13330,1983-08-27,train
13331,1983-08-27,train
13332,1983-08-27,train
13333,1983-08-27,train
13334,1983-08-27,train
13335,1983-08-27,train
13336,1983-08-27,train
13337,1983-08-27,train
13338,1983-08-27,train
13339,1983-08-27,train
13340,1983-08-27,train
13341,1983-08-27,train
13342,1983-08-27,train
13343,1983-08-27,train
13344,1983-08-27,train
13345,1983-08-27,train
13346,1983-08-27,train
13347,1983-08-27,train
13348,1983-08-27,train
13349,1983-08-27,train
13350,1983-08-28,train
13351,1983-08-28,train
13352,1983-08-28,train
13353,1983-08-28,train
13354,1983-08-28,train
13355,1983-08-28,train
13356,1983-08-29,train
13357,1983-08-29,train
13358,1983-08-29,train
13359,1983-08-29,train
13360,1983-08-29,train
13361,1983-08-29,train
13362,1983-08-30,train
13363,1983-08-30,train
13364,1983-08-30,train
13365,1983-08-30,train
13366,1983-08-30,train
13367,1983-08-30,train
13368,1983-08-31,train
13369,1983-08-31,train
13370,1983-08-31,train
13371,1983-08-31,train
13372,1983-08-31,train
13373,1983-08-31,train
13374,1983-08-31,train
13375,1983-08-31,train
13376,1983-09-01,train
13377,1983-09-01,train
13378,1983-09-01,train
13379,1983-09-01,train
13380,1983-09-02,train
13381,1983-09-02,train
13382,1983-09-02,train
13383,1983-09-02,train
13384,1983-09-02,train
13385,1983-09-02,train
13386,1983-09-02,train
13387,1983-09-02,train
13388,1983-09-02,train
13389,1983-09-02,train
13390,1983-09-02,train
13391,1983-09-02,train
13392,1983-09-02,train
13393,1983-09-02,train
13394,1983-09-02,train
13395,1983-09-02,train
13396,1983-09-02,train
13397,1983-09-02,train
13398,1983-09-02,train
13399,1983-09-02,train
13400,1983-09-02,train
13401,1983-09-02,train
13402,1983-09-02,train
13403,1983-09-02,train
13404,1983-09-03,train
13405,1983-09-03,train
13406,1983-09-03,train
13407,1983-09-03,train
13408,1983-09-03,train
13409,1983-09-03,train
13410,1983-09-03,train
13411,1983-09-03,train
13412,1983-09-04,train
13413,1983-09-04,train
13414,1983-09-04,train
13415,1983-09-04,train
13416,1983-09-04,train
13417,1983-09-04,train
13418,1983-09-04,train
13419,1983-09-05,train
13420,1983-09-05,train
13421,1983-09-05,train
13422,1983-09-05,train
13423,1983-09-05,train
13424,1983-09-05,train
13425,1983-09-05,train
13426,1983-09-05,train
13427,1983-09-05,train
13428,1983-09-05,train
13429,1983-09-05,train
13430,1983-09-05,train
13431,1983-09-06,train
13432,1983-09-06,train
13433,1983-09-06,train
13434,1983-09-06,train
13435,1983-09-06,train
13436,1983-09-06,train
13437,1983-09-06,train
13438,1983-09-06,train
13439,1983-09-06,train
13440,1983-09-06,train
13441,1983-09-06,train
13442,1983-09-06,train
13443,1983-09-06,train
13444,1983-09-06,train
13445,1983-09-06,train
13446,1983-09-06,train
13447,1983-09-06,train
13448,1983-09-06,train
13449,1983-09-06,train
13450,1983-09-06,train
13451,1983-09-06,train
13452,1983-09-06,train
13453,1983-09-06,train
13454,1983-09-06,train
13455,1983-09-06,train
13456,1983-09-06,train
13457,1983-09-06,train
13458,1983-09-06,train
13459,1983-09-06,train
13460,1983-09-06,train
13461,1983-09-06,train
13462,1983-09-06,train
13463,1983-09-06,train
13464,1983-09-06,train
13465,1983-09-06,train
13466,1983-09-06,train
13467,1983-09-06,train
13468,1983-09-06,train
13469,1983-09-06,train
13470,1983-09-06,train
13471,1983-09-06,train
13472,1983-09-06,train
13473,1983-09-06,train
13474,1983-09-06,train
13475,1983-09-06,train
13476,1983-09-06,train
13477,1983-09-06,train
13478,1983-09-06,train
13479,1983-09-06,train
13480,1983-09-06,train
13481,1983-09-06,train
13482,1983-09-06,train
13483,1983-09-06,train
13484,1983-09-06,train
13485,1983-09-06,train
13486,1983-09-06,train
13487,1983-09-06,train
13488,1983-09-06,train
13489,1983-09-06,train
13490,1983-09-06,train
13491,1983-09-06,train
13492,1983-09-06,train
13493,1983-09-06,train
13494,1983-09-06,train
13495,1983-09-06,train
13496,1983-09-06,train
13497,1983-09-06,train
13498,1983-09-06,train
13499,1983-09-06,train
13500,1983-09-06,train
13501,1983-09-06,train
13502,1983-09-06,train
13503,1983-09-06,train
13504,1983-09-06,train
13505,1983-09-06,train
13506,1983-09-06,train
13507,1983-09-06,train
13508,1983-09-06,train
13509,1983-09-06,train
13510,1983-09-06,train
13511,1983-09-06,train
13512,1983-09-06,train
13513,1983-09-06,train
13514,1983-09-06,train
13515,1983-09-06,train
13516,1983-09-06,train
13517,1983-09-06,train
13518,1983-09-06,train
13519,1983-09-06,train
13520,1983-09-06,train
13521,1983-09-06,train
13522,1983-09-07,train
13523,1983-09-07,train
13524,1983-09-07,train
13525,1983-09-07,train
13526,1983-09-07,train
13527,1983-09-07,train
13528,1983-09-07,train
13529,1983-09-07,train
13530,1983-09-07,train
13531,1983-09-07,train
13532,1983-09-07,train
13533,1983-09-07,train
13534,1983-09-08,train
13535,1983-09-08,train
13536,1983-09-08,train
13537,1983-09-08,train
13538,1983-09-08,train
13539,1983-09-08,train
13540,1983-09-09,train
13541,1983-09-09,train
13542,1983-09-09,train
13543,1983-09-09,train
13544,1983-09-09,train
13545,1983-09-09,train
13546,1983-09-09,train
13547,1983-09-09,train
13548,1983-09-09,train
13549,1983-09-09,train
13550,1983-09-09,train
13551,1983-09-09,train
13552,1983-09-09,train
13553,1983-09-09,train
13554,1983-09-09,train
13555,1983-09-09,train
13556,1983-09-09,train
13557,1983-09-09,train
13558,1983-09-09,train
13559,1983-09-09,train
13560,1983-09-09,train
13561,1983-09-09,train
13562,1983-09-10,train
13563,1983-09-10,train
13564,1983-09-10,train
13565,1983-09-10,train
13566,1983-09-10,train
13567,1983-09-10,train
13568,1983-09-10,train
13569,1983-09-10,train
13570,1983-09-10,train
13571,1983-09-10,train
13572,1983-09-10,train
13573,1983-09-10,train
13574,1983-09-10,train
13575,1983-09-10,train
13576,1983-09-10,train
13577,1983-09-11,train
13578,1983-09-11,train
13579,1983-09-11,train
13580,1983-09-11,train
13581,1983-09-11,train
13582,1983-09-11,train
13583,1983-09-11,train
13584,1983-09-11,train
13585,1983-09-11,train
13586,1983-09-11,train
13587,1983-09-11,train
13588,1983-09-11,train
13589,1983-09-11,train
13590,1983-09-11,train
13591,1983-09-11,train
13592,1983-09-11,train
13593,1983-09-11,train
13594,1983-09-11,train
13595,1983-09-11,train
13596,1983-09-11,train
13597,1983-09-11,train
13598,1983-09-11,train
13599,1983-09-11,train
13600,1983-09-11,train
13601,1983-09-11,train
13602,1983-09-11,train
13603,1983-09-11,train
13604,1983-09-11,train
13605,1983-09-11,train
13606,1983-09-11,train
13607,1983-09-11,train
13608,1983-09-11,train
13609,1983-09-11,train
13610,1983-09-11,train
13611,1983-09-11,train
13612,1983-09-11,train
13613,1983-09-11,train
13614,1983-09-11,train
13615,1983-09-11,train
13616,1983-09-11,train
13617,1983-09-11,train
13618,1983-09-11,train
13619,1983-09-11,train
13620,1983-09-11,train
13621,1983-09-11,train
13622,1983-09-11,train
13623,1983-09-12,train
13624,1983-09-12,train
13625,1983-09-12,train
13626,1983-09-12,train
13627,1983-09-12,train
13628,1983-09-12,train
13629,1983-09-12,train
13630,1983-09-12,train
13631,1983-09-12,train
13632,1983-09-12,train
13633,1983-09-12,train
13634,1983-09-12,train
13635,1983-09-12,train
13636,1983-09-12,train
13637,1983-09-12,train
13638,1983-09-12,train
13639,1983-09-12,train
13640,1983-09-12,train
13641,1983-09-12,train
13642,1983-09-12,train
13643,1983-09-18,train
13644,1983-09-18,train
13645,1983-09-18,train
13646,1983-09-18,train
13647,1983-09-19,train
13648,1983-09-19,train
13649,1983-09-19,train
13650,1983-09-20,train
13651,1983-09-20,train
13652,1983-09-20,train
13653,1983-09-20,train
13654,1983-09-20,train
13655,1983-09-20,train
13656,1983-09-20,train
13657,1983-09-20,train
13658,1983-09-20,train
13659,1983-09-20,train
13660,1983-09-20,train
13661,1983-09-20,train
13662,1983-09-20,train
13663,1983-09-20,train
13664,1983-09-20,train
13665,1983-09-20,train
13666,1983-09-21,train
13667,1983-09-21,train
13668,1983-09-21,train
13669,1983-09-21,train
13670,1983-09-23,train
13671,1983-09-23,train
13672,1983-09-23,train
13673,1983-09-23,train
13674,1983-09-23,train
13675,1983-09-23,train
13676,1983-09-23,train
13677,1983-09-23,train
13678,1983-09-23,train
13679,1983-09-23,train
13680,1983-09-23,train
13681,1983-09-23,train
13682,1983-09-23,train
13683,1983-09-23,train
13684,1983-09-28,train
13685,1983-10-18,train
13686,1983-10-18,train
13687,1983-10-19,train
13688,1983-10-26,train
13689,1983-10-26,train
13690,1983-10-26,train
13691,1983-11-22,train
13692,1983-11-22,train
13693,1983-11-22,train
13694,1983-11-22,train
13695,1983-11-22,train
13696,1983-11-22,train
13697,1983-11-22,train
13698,1983-11-22,train
13699,1983-11-22,train
13700,1983-11-22,train
13701,1983-11-22,train
13702,1983-11-22,train
13703,1983-11-22,train
13704,1983-11-22,train
13705,1983-11-22,train
13706,1983-11-22,train
13707,1983-11-22,train
13708,1983-11-22,train
13709,1983-11-22,train
13710,1983-11-22,train
13711,1983-11-22,train
13712,1983-11-22,train
13713,1983-11-22,train
13714,1983-11-22,train
13715,1983-11-22,train
13716,1983-11-23,train
13717,1983-11-23,train
13718,1983-11-23,train
13719,1983-11-23,train
13720,1983-11-23,train
13721,1983-11-23,train
13722,1983-11-23,train
13723,1983-11-23,train
13724,1983-11-23,train
13725,1983-11-23,train
13726,1983-11-23,train
13727,1983-11-23,train
13728,1983-11-23,train
13729,1983-11-23,train
13730,1983-11-23,train
13731,1983-11-23,train
13732,1983-11-23,train
13733,1983-11-23,train
13734,1983-11-23,train
13735,1983-11-23,train
13736,1983-11-23,train
13737,1983-11-23,train
13738,1983-11-23,train
13739,1983-11-23,train
13740,1983-11-26,train
13741,1983-11-26,train
13742,1983-11-26,train
13743,1983-11-26,train
13744,1983-11-26,train
13745,1983-11-27,train
13746,1983-11-27,train
13747,1983-11-27,train
13748,1983-11-27,train
13749,1983-11-27,train
13750,1983-11-27,train
13751,1983-11-27,train
13752,1983-11-27,train
13753,1983-11-27,train
13754,1983-11-27,train
13755,1983-11-27,train
13756,1983-11-27,train
13757,1983-11-27,train
13758,1983-11-27,train
13759,1983-11-27,train
13760,1983-11-27,train
13761,1983-11-27,train
13762,1983-11-27,train
13763,1983-11-27,train
13764,1983-11-27,train
13765,1983-11-27,train
13766,1983-11-27,train
13767,1983-11-27,train
13768,1983-11-27,train
13769,1983-11-27,train
13770,1983-11-27,train
13771,1983-11-27,train
13772,1983-11-27,train
13773,1983-11-27,train
13774,1983-11-27,train
13775,1983-11-27,train
13776,1983-11-27,train
13777,1983-11-27,train
13778,1983-11-27,train
13779,1983-11-27,train
13780,1983-11-27,train
13781,1983-11-27,train
13782,1983-11-27,train
13783,1983-11-27,train
13784,1983-11-27,train
13785,1983-11-27,train
13786,1983-11-27,train
13787,1983-11-27,train
13788,1983-11-27,train
13789,1983-11-28,train
13790,1983-11-28,train
13791,1983-11-28,train
13792,1983-11-28,train
13793,1983-11-28,train
13794,1983-11-28,train
13795,1983-11-29,train
13796,1983-11-29,train
13797,1983-11-29,train
13798,1983-11-29,train
13799,1983-11-30,train
13800,1983-11-30,train
13801,1983-11-30,train
13802,1983-11-30,train
13803,1983-11-30,train
13804,1983-11-30,train
13805,1983-11-30,train
13806,1983-11-30,train
13807,1983-11-30,train
13808,1983-11-30,train
13809,1983-11-30,train
13810,1983-12-01,train
13811,1983-12-01,train
13812,1983-12-01,train
13813,1983-12-01,train
13814,1983-12-01,train
13815,1983-12-01,train
13816,1983-12-01,train
13817,1983-12-01,train
13818,1983-12-04,train
13819,1983-12-04,train
13820,1983-12-04,train
13821,1983-12-04,train
13822,1983-12-04,train
13823,1983-12-04,train
13824,1983-12-05,train
13825,1983-12-05,train
13826,1983-12-05,train
13827,1983-12-05,train
13828,1983-12-05,train
13829,1983-12-05,train
13830,1983-12-05,train
13831,1983-12-05,train
13832,1983-12-05,train
13833,1983-12-05,train
13834,1983-12-05,train
13835,1983-12-05,train
13836,1983-12-05,train
13837,1983-12-05,train
13838,1983-12-05,train
13839,1983-12-06,train
13840,1983-12-06,train
13841,1983-12-06,train
13842,1983-12-06,train
13843,1983-12-06,train
13844,1983-12-06,train
13845,1983-12-06,train
13846,1983-12-06,train
13847,1983-12-06,train
13848,1983-12-06,train
13849,1983-12-06,train
13850,1983-12-06,train
13851,1983-12-06,train
13852,1983-12-06,train
13853,1983-12-06,train
13854,1983-12-06,train
13855,1983-12-06,train
13856,1983-12-06,train
13857,1983-12-06,train
13858,1983-12-06,train
13859,1983-12-06,train
13860,1983-12-06,train
13861,1983-12-06,train
13862,1983-12-06,train
13863,1983-12-06,train
13864,1983-12-06,train
13865,1983-12-06,train
13866,1983-12-06,train
13867,1983-12-06,train
13868,1983-12-06,train
13869,1983-12-07,train
13870,1983-12-07,train
13871,1983-12-07,train
13872,1983-12-07,train
13873,1983-12-07,train
13874,1983-12-07,train
13875,1983-12-07,train
13876,1983-12-07,train
13877,1983-12-08,train
13878,1983-12-08,train
13879,1983-12-08,train
13880,1983-12-08,train
13881,1983-12-09,train
13882,1983-12-09,train
13883,1983-12-09,train
13884,1983-12-09,train
13885,1983-12-12,train
13886,1983-12-12,train
13887,1983-12-15,train
13888,1983-12-15,train
13889,1983-12-19,train
13890,1983-12-19,train
13891,1983-12-19,train
13892,1983-12-19,train
13893,1983-12-19,train
13894,1983-12-19,train
13895,1983-12-19,train
13896,1983-12-19,train
13897,1983-12-19,train
13898,1983-12-19,train
13899,1983-12-19,train
13900,1983-12-19,train
13901,1983-12-19,train
13902,1983-12-19,train
13903,1983-12-19,train
13904,1983-12-19,train
13905,1983-12-19,train
13906,1983-12-19,train
13907,1983-12-19,train
13908,1983-12-19,train
13909,1983-12-19,train
13910,1983-12-19,train
13911,1983-12-19,train
13912,1983-12-19,train
13913,1983-12-19,train
13914,1983-12-19,train
13915,1983-12-19,train
13916,1983-12-19,train
13917,1983-12-19,train
13918,1983-12-19,train
13919,1983-12-19,train
13920,1983-12-19,train
13921,1983-12-19,train
13922,1983-12-19,train
13923,1983-12-19,train
13924,1983-12-19,train
13925,1983-12-19,train
13926,1983-12-19,train
13927,1983-12-19,train
13928,1983-12-19,train
13929,1983-12-19,train
13930,1983-12-19,train
13931,1983-12-19,train
13932,1983-12-19,train
13933,1983-12-19,train
13934,1983-12-19,train
13935,1983-12-19,train
13936,1983-12-19,train
13937,1983-12-19,train
13938,1983-12-19,train
13939,1983-12-19,train
13940,1983-12-19,train
13941,1983-12-19,train
13942,1983-12-19,train
13943,1983-12-19,train
13944,1983-12-19,train
13945,1983-12-19,train
13946,1983-12-19,train
13947,1983-12-19,train
13948,1983-12-19,train
13949,1983-12-19,train
13950,1983-12-19,train
13951,1983-12-19,train
13952,1983-12-19,train
13953,1983-12-19,train
13954,1983-12-20,train
13955,1983-12-20,train
13956,1983-12-20,train
13957,1983-12-20,train
13958,1983-12-20,train
13959,1983-12-20,train
13960,1983-12-20,train
13961,1983-12-20,train
13962,1983-12-20,train
13963,1983-12-20,train
13964,1983-12-20,train
13965,1983-12-20,train
13966,1983-12-20,train
13967,1983-12-20,train
13968,1983-12-20,train
13969,1983-12-20,train
13970,1983-12-20,train
13971,1983-12-20,train
13972,1983-12-20,train
13973,1983-12-20,train
13974,1983-12-20,train
13975,1983-12-20,train
13976,1983-12-20,train
13977,1983-12-20,train
13978,1983-12-20,train
13979,1983-12-20,train
13980,1983-12-20,train
13981,1983-12-20,train
13982,1983-12-20,train
13983,1983-12-20,train
13984,1983-12-20,train
13985,1983-12-20,train
13986,1983-12-20,train
13987,1983-12-20,train
13988,1983-12-20,train
13989,1983-12-20,train
13990,1983-12-20,train
13991,1983-12-20,train
13992,1983-12-20,train
13993,1983-12-20,train
13994,1983-12-20,train
13995,1983-12-20,train
13996,1983-12-20,train
13997,1983-12-20,train
13998,1983-12-20,train
13999,1983-12-20,train
14000,1983-12-20,train
14001,1983-12-21,train
14002,1983-12-21,train
14003,1983-12-21,train
14004,1983-12-21,train
14005,1983-12-21,train
14006,1983-12-21,train
14007,1983-12-21,train
14008,1983-12-21,train
14009,1983-12-21,train
14010,1983-12-21,train
14011,1983-12-21,train
14012,1983-12-21,train
14013,1983-12-21,train
14014,1983-12-21,train
14015,1983-12-21,train
14016,1983-12-21,train
14017,1983-12-21,train
14018,1983-12-21,train
14019,1983-12-21,train
14020,1983-12-21,train
14021,1983-12-21,train
14022,1983-12-21,train
14023,1983-12-21,train
14024,1983-12-21,train
14025,1983-12-21,train
14026,1983-12-21,train
14027,1983-12-21,train
14028,1983-12-21,train
14029,1983-12-21,train
14030,1983-12-22,train
14031,1983-12-22,train
14032,1983-12-22,train
14033,1983-12-22,train
14034,1983-12-22,train
14035,1983-12-22,train
14036,1983-12-22,train
14037,1983-12-22,train
14038,1983-12-22,train
14039,1983-12-22,train
14040,1983-12-22,train
14041,1983-12-22,train
14042,1983-12-22,train
14043,1983-12-22,train
14044,1983-12-22,train
14045,1983-12-22,train
14046,1983-12-22,train
14047,1983-12-22,train
14048,1983-12-22,train
14049,1983-12-22,train
14050,1983-12-22,train
14051,1983-12-22,train
14052,1983-12-22,train
14053,1983-12-22,train
14054,1983-12-22,train
14055,1983-12-22,train
14056,1983-12-22,train
14057,1983-12-22,train
14058,1983-12-23,train
14059,1983-12-23,train
14060,1983-12-23,train
14061,1983-12-23,train
14062,1983-12-23,train
14063,1983-12-23,train
14064,1983-12-23,train
14065,1983-12-23,train
14066,1983-12-23,train
14067,1983-12-23,train
14068,1983-12-23,train
14069,1983-12-23,train
14070,1983-12-23,train
14071,1983-12-23,train
14072,1983-12-23,train
14073,1983-12-23,train
14074,1983-12-23,train
14075,1983-12-23,train
14076,1983-12-23,train
14077,1983-12-23,train
14078,1983-12-23,train
14079,1983-12-23,train
14080,1983-12-23,train
14081,1983-12-23,train
14082,1983-12-23,train
14083,1983-12-23,train
14084,1983-12-23,train
14085,1983-12-23,train
14086,1983-12-23,train
14087,1983-12-23,train
14088,1983-12-23,train
14089,1983-12-23,train
14090,1983-12-23,train
14091,1983-12-23,train
14092,1983-12-23,train
14093,1983-12-23,train
14094,1983-12-23,train
14095,1983-12-23,train
14096,1983-12-23,train
14097,1983-12-24,train
14098,1983-12-24,train
14099,1983-12-24,train
14100,1983-12-24,train
14101,1983-12-24,train
14102,1983-12-24,train
14103,1983-12-24,train
14104,1983-12-24,train
14105,1983-12-24,train
14106,1983-12-24,train
14107,1983-12-24,train
14108,1983-12-24,train
14109,1983-12-24,train
14110,1983-12-24,train
14111,1983-12-24,train
14112,1983-12-24,train
14113,1983-12-24,train
14114,1983-12-24,train
14115,1983-12-24,train
14116,1983-12-24,train
14117,1983-12-24,train
14118,1983-12-24,train
14119,1983-12-24,train
14120,1983-12-24,train
14121,1983-12-24,train
14122,1983-12-24,train
14123,1983-12-24,train
14124,1983-12-24,train
14125,1983-12-24,train
14126,1983-12-24,train
14127,1983-12-24,train
14128,1983-12-24,train
14129,1983-12-24,train
14130,1983-12-24,train
14131,1983-12-25,train
14132,1983-12-25,train
14133,1983-12-25,train
14134,1983-12-25,train
14135,1983-12-25,train
14136,1983-12-25,train
14137,1983-12-25,train
14138,1983-12-25,train
14139,1983-12-25,train
14140,1983-12-25,train
14141,1983-12-25,train
14142,1983-12-25,train
14143,1983-12-25,train
14144,1983-12-25,train
14145,1983-12-25,train
14146,1983-12-25,train
14147,1983-12-25,train
14148,1983-12-25,train
14149,1983-12-25,train
14150,1983-12-25,train
14151,1983-12-25,train
14152,1983-12-25,train
14153,1983-12-25,train
14154,1983-12-25,train
14155,1983-12-25,train
14156,1983-12-25,train
14157,1983-12-25,train
14158,1983-12-25,train
14159,1983-12-25,train
14160,1983-12-25,train
14161,1983-12-25,train
14162,1983-12-25,train
14163,1983-12-25,train
14164,1983-12-25,train
14165,1983-12-25,train
14166,1983-12-25,train
14167,1983-12-25,train
14168,1983-12-25,train
14169,1983-12-25,train
14170,1983-12-25,train
14171,1983-12-25,train
14172,1983-12-25,train
14173,1983-12-25,train
14174,1983-12-25,train
14175,1983-12-25,train
14176,1983-12-25,train
14177,1983-12-25,train
14178,1983-12-25,train
14179,1983-12-25,train
14180,1983-12-25,train
14181,1983-12-25,train
14182,1983-12-25,train
14183,1983-12-25,train
14184,1983-12-25,train
14185,1983-12-25,train
14186,1983-12-25,train
14187,1983-12-25,train
14188,1983-12-25,train
14189,1983-12-25,train
14190,1983-12-25,train
14191,1983-12-25,train
14192,1983-12-25,train
14193,1983-12-25,train
14194,1983-12-25,train
14195,1983-12-25,train
14196,1983-12-25,train
14197,1983-12-25,train
14198,1983-12-25,train
14199,1983-12-25,train
14200,1983-12-25,train
14201,1983-12-25,train
14202,1983-12-25,train
14203,1983-12-25,train
14204,1983-12-25,train
14205,1983-12-25,train
14206,1983-12-25,train
14207,1983-12-25,train
14208,1983-12-25,train
14209,1983-12-25,train
14210,1983-12-25,train
14211,1983-12-25,train
14212,1983-12-25,train
14213,1983-12-25,train
14214,1983-12-25,train
14215,1983-12-25,train
14216,1983-12-25,train
14217,1983-12-25,train
14218,1983-12-25,train
14219,1983-12-25,train
14220,1983-12-25,train
14221,1983-12-25,train
14222,1983-12-25,train
14223,1983-12-25,train
14224,1983-12-25,train
14225,1983-12-25,train
14226,1983-12-25,train
14227,1983-12-25,train
14228,1983-12-25,train
14229,1983-12-25,train
14230,1983-12-25,train
14231,1983-12-25,train
14232,1983-12-25,train
14233,1983-12-25,train
14234,1983-12-25,train
14235,1983-12-25,train
14236,1983-12-25,train
14237,1983-12-25,train
14238,1983-12-25,train
14239,1983-12-25,train
14240,1983-12-25,train
14241,1983-12-25,train
14242,1983-12-25,train
14243,1983-12-25,train
14244,1983-12-25,train
14245,1983-12-25,train
14246,1983-12-25,train
14247,1983-12-25,train
14248,1983-12-25,train
14249,1983-12-25,train
14250,1983-12-25,train
14251,1983-12-25,train
14252,1983-12-25,train
14253,1983-12-25,train
14254,1983-12-25,train
14255,1983-12-25,train
14256,1983-12-25,train
14257,1983-12-25,train
14258,1983-12-25,train
14259,1983-12-25,train
14260,1983-12-25,train
14261,1983-12-25,train
14262,1983-12-25,train
14263,1983-12-25,train
14264,1983-12-25,train
14265,1983-12-25,train
14266,1983-12-25,train
14267,1983-12-25,train
14268,1983-12-25,train
14269,1983-12-25,train
14270,1983-12-25,train
14271,1983-12-25,train
14272,1983-12-25,train
14273,1983-12-25,train
14274,1983-12-25,train
14275,1983-12-25,train
14276,1983-12-25,train
14277,1983-12-25,train
14278,1983-12-25,train
14279,1983-12-25,train
14280,1983-12-25,train
14281,1983-12-25,train
14282,1983-12-25,train
14283,1983-12-25,train
14284,1983-12-25,train
14285,1983-12-25,train
14286,1983-12-25,train
14287,1983-12-25,train
14288,1983-12-25,train
14289,1983-12-25,train
14290,1983-12-25,train
14291,1983-12-25,train
14292,1983-12-25,train
14293,1983-12-25,train
14294,1983-12-25,train
14295,1983-12-25,train
14296,1983-12-25,train
14297,1983-12-25,train
14298,1983-12-25,train
14299,1983-12-25,train
14300,1983-12-25,train
14301,1983-12-25,train
14302,1983-12-25,train
14303,1983-12-25,train
14304,1983-12-25,train
14305,1983-12-25,train
14306,1983-12-25,train
14307,1983-12-25,train
14308,1983-12-25,train
14309,1983-12-25,train
14310,1983-12-25,train
14311,1983-12-25,train
14312,1983-12-25,train
14313,1983-12-25,train
14314,1983-12-25,train
14315,1983-12-25,train
14316,1983-12-25,train
14317,1983-12-25,train
14318,1983-12-25,train
14319,1983-12-25,train
14320,1983-12-25,train
14321,1983-12-25,train
14322,1983-12-25,train
14323,1983-12-25,train
14324,1983-12-25,train
14325,1983-12-25,train
14326,1983-12-25,train
14327,1983-12-25,train
14328,1983-12-25,train
14329,1983-12-25,train
14330,1983-12-25,train
14331,1983-12-25,train
14332,1983-12-25,train
14333,1983-12-25,train
14334,1983-12-25,train
14335,1983-12-25,train
14336,1983-12-25,train
14337,1983-12-25,train
14338,1983-12-25,train
14339,1983-12-25,train
14340,1983-12-25,train
14341,1983-12-25,train
14342,1983-12-25,train
14343,1983-12-25,train
14344,1983-12-25,train
14345,1983-12-25,train
14346,1983-12-25,train
14347,1983-12-25,train
14348,1983-12-25,train
14349,1983-12-25,train
14350,1983-12-25,train
14351,1983-12-25,train
14352,1983-12-25,train
14353,1983-12-25,train
14354,1983-12-25,train
14355,1983-12-25,train
14356,1983-12-25,train
14357,1983-12-25,train
14358,1983-12-25,train
14359,1983-12-25,train
14360,1983-12-25,train
14361,1983-12-25,train
14362,1983-12-25,train
14363,1983-12-25,train
14364,1983-12-25,train
14365,1983-12-25,train
14366,1983-12-25,train
14367,1983-12-25,train
14368,1983-12-25,train
14369,1983-12-25,train
14370,1983-12-25,train
14371,1983-12-25,train
14372,1983-12-25,train
14373,1983-12-25,train
14374,1983-12-25,train
14375,1983-12-25,train
14376,1983-12-25,train
14377,1983-12-25,train
14378,1983-12-25,train
14379,1983-12-25,train
14380,1983-12-25,train
14381,1983-12-25,train
14382,1983-12-25,train
14383,1983-12-25,train
14384,1983-12-25,train
14385,1983-12-25,train
14386,1983-12-25,train
14387,1983-12-25,train
14388,1983-12-25,train
14389,1983-12-25,train
14390,1983-12-25,train
14391,1983-12-25,train
14392,1983-12-25,train
14393,1983-12-25,train
14394,1983-12-25,train
14395,1983-12-25,train
14396,1983-12-25,train
14397,1983-12-25,train
14398,1983-12-25,train
